Easting,Northing,n
517625.0009,302824.9999,1
517625.0009,302924.9999,1
517625.0009,302974.9999,1
517625.0009,303124.9999,1
517675.0009,260724.9999,1
517675.0009,261874.9999,1
517675.0009,282674.9999,1
517675.0009,282824.9999,1
517675.0009,282874.9999,1
517675.0009,283124.9999,1
517675.0009,292374.9999,1
517675.0009,294474.9999,1
517675.0009,295124.9999,1
517675.0009,296074.9999,1
517675.0009,296224.9999,1
517675.0009,296324.9999,1
517675.0009,297324.9999,1
517675.0009,297674.9999,1
517675.0009,301474.9999,1
517675.0009,301674.9999,1
517675.0009,301724.9999,1
517675.0009,302324.9999,1
517675.0009,302674.9999,1
517675.0009,304024.9999,1
517725.0009,291874.9999,1
517725.0009,292274.9999,1
517725.0009,293724.9999,1
517725.0009,295624.9999,1
517725.0009,295874.9999,1
517725.0009,296974.9999,1
517725.0009,297024.9999,1
517725.0009,297324.9999,1
517725.0009,299624.9999,1
517725.0009,299724.9999,1
517725.0009,299924.9999,1
517725.0009,300174.9999,1
517725.0009,302674.9999,1
517725.0009,303224.9999,1
517725.0009,303674.9999,1
517775.0009,269474.9999,1
517775.0009,282274.9999,1
517775.0009,292674.9999,1
517775.0009,294724.9999,1
517775.0009,296524.9999,1
517775.0009,296574.9999,1
517775.0009,296624.9999,1
517775.0009,299274.9999,1
517775.0009,299724.9999,1
517775.0009,301424.9999,1
517775.0009,301574.9999,1
517775.0009,301674.9999,1
517825.0009,260124.9999,1
517825.0009,260174.9999,1
517825.0009,276524.9999,1
517825.0009,281924.9999,1
517825.0009,295474.9999,1
517825.0009,295624.9999,1
517825.0009,296424.9999,1
517825.0009,296474.9999,1
517825.0009,296524.9999,1
517825.0009,298624.9999,1
517825.0009,299774.9999,1
517825.0009,301324.9999,1
517825.0009,301824.9999,1
517825.0009,302524.9999,1
517825.0009,303824.9999,1
517875.0009,281724.9999,1
517875.0009,294474.9999,1
517875.0009,295624.9999,1
517875.0009,298524.9999,1
517875.0009,301174.9999,1
517875.0009,301224.9999,1
517875.0009,301274.9999,1
517875.0009,301324.9999,1
517875.0009,301374.9999,1
517875.0009,302474.9999,1
517875.0009,302874.9999,1
517875.0009,303624.9999,1
517925.0009,281524.9999,1
517925.0009,281924.9999,1
517925.0009,281974.9999,1
517925.0009,291674.9999,1
517925.0009,295624.9999,1
517925.0009,295674.9999,1
517925.0009,296274.9999,1
517925.0009,296324.9999,1
517925.0009,296524.9999,1
517925.0009,299274.9999,1
517925.0009,301124.9999,1
517925.0009,301274.9999,1
517975.0009,292374.9999,1
517975.0009,295324.9999,1
517975.0009,299274.9999,1
517975.0009,299774.9999,1
517975.0009,301124.9999,1
517975.0009,301224.9999,1
517975.0009,301574.9999,1
517975.0009,301874.9999,1
517975.0009,302224.9999,1
517975.0009,302274.9999,1
517975.0009,302674.9999,1
517975.0009,302874.9999,1
518025.0009,277074.9999,1
518025.0009,291724.9999,1
518025.0009,295324.9999,1
518025.0009,295724.9999,1
518025.0009,296574.9999,1
518025.0009,296624.9999,1
518025.0009,299274.9999,1
518025.0009,299574.9999,1
518025.0009,299624.9999,1
518025.0009,299724.9999,1
518025.0009,301124.9999,1
518025.0009,301174.9999,1
518025.0009,301324.9999,1
518025.0009,302274.9999,1
518025.0009,303874.9999,1
518025.0009,305024.9999,1
518075.0009,267324.9999,1
518075.0009,294174.9999,1
518075.0009,294474.9999,1
518075.0009,296674.9999,1
518075.0009,297024.9999,1
518075.0009,299374.9999,1
518075.0009,300774.9999,1
518075.0009,300874.9999,1
518075.0009,301074.9999,1
518075.0009,301524.9999,1
518075.0009,302024.9999,1
518075.0009,303274.9999,1
518125.0009,260224.9999,1
518125.0009,295224.9999,1
518125.0009,298674.9999,1
518125.0009,299074.9999,1
518125.0009,299124.9999,1
518125.0009,301074.9999,1
518125.0009,301224.9999,1
518125.0009,301624.9999,1
518125.0009,302474.9999,1
518125.0009,302524.9999,1
518175.0009,280424.9999,1
518175.0009,292074.9999,1
518175.0009,292174.9999,1
518175.0009,295224.9999,1
518175.0009,295424.9999,1
518175.0009,297224.9999,1
518175.0009,297324.9999,1
518175.0009,297424.9999,1
518175.0009,298624.9999,1
518175.0009,299474.9999,1
518175.0009,299724.9999,1
518175.0009,300674.9999,1
518175.0009,301024.9999,1
518175.0009,301174.9999,1
518175.0009,302574.9999,1
518175.0009,302924.9999,1
518225.0009,260224.9999,1
518225.0009,291474.9999,1
518225.0009,297574.9999,1
518225.0009,299174.9999,1
518225.0009,299374.9999,1
518225.0009,299574.9999,1
518225.0009,300574.9999,1
518225.0009,301674.9999,1
518225.0009,305324.9999,1
518275.0009,259674.9999,1
518275.0009,292524.9999,1
518275.0009,295774.9999,1
518275.0009,297024.9999,1
518275.0009,297524.9999,1
518275.0009,298624.9999,1
518275.0009,299074.9999,1
518275.0009,299824.9999,1
518275.0009,300274.9999,1
518275.0009,300874.9999,1
518275.0009,301074.9999,1
518275.0009,301124.9999,1
518275.0009,301374.9999,1
518275.0009,302274.9999,1
518275.0009,302824.9999,1
518325.0009,258424.9999,1
518325.0009,260324.9999,1
518325.0009,260574.9999,1
518325.0009,260674.9999,1
518325.0009,262224.9999,1
518325.0009,279624.9999,1
518325.0009,291324.9999,1
518325.0009,294974.9999,1
518325.0009,295024.9999,1
518325.0009,295074.9999,1
518325.0009,295574.9999,1
518325.0009,296974.9999,1
518325.0009,297624.9999,1
518325.0009,298624.9999,1
518325.0009,299174.9999,1
518325.0009,300424.9999,1
518325.0009,300474.9999,1
518325.0009,300524.9999,1
518325.0009,300774.9999,1
518325.0009,301174.9999,1
518325.0009,301274.9999,1
518375.0009,258374.9999,1
518375.0009,258424.9999,1
518375.0009,258574.9999,1
518375.0009,259974.9999,1
518375.0009,260274.9999,1
518375.0009,260524.9999,1
518375.0009,260574.9999,1
518375.0009,287424.9999,1
518375.0009,292124.9999,1
518375.0009,292574.9999,1
518375.0009,292774.9999,1
518375.0009,294874.9999,1
518375.0009,294924.9999,1
518375.0009,294974.9999,1
518375.0009,295374.9999,1
518375.0009,296824.9999,1
518375.0009,296974.9999,1
518375.0009,298624.9999,1
518375.0009,299024.9999,1
518375.0009,299824.9999,1
518375.0009,300574.9999,1
518375.0009,302024.9999,1
518375.0009,302974.9999,1
518425.0009,258924.9999,1
518425.0009,259974.9999,1
518425.0009,260324.9999,1
518425.0009,260424.9999,1
518425.0009,292074.9999,1
518425.0009,292124.9999,1
518425.0009,292324.9999,1
518425.0009,292574.9999,1
518425.0009,294874.9999,1
518425.0009,294974.9999,1
518425.0009,298624.9999,1
518425.0009,298924.9999,1
518425.0009,298974.9999,1
518425.0009,299274.9999,1
518425.0009,299874.9999,1
518425.0009,300024.9999,1
518425.0009,300124.9999,1
518425.0009,300424.9999,1
518425.0009,300674.9999,1
518425.0009,300724.9999,1
518475.0009,258974.9999,1
518475.0009,259024.9999,1
518475.0009,259774.9999,1
518475.0009,260324.9999,1
518475.0009,262174.9999,1
518475.0009,262824.9999,1
518475.0009,263024.9999,1
518475.0009,263074.9999,1
518475.0009,263274.9999,1
518475.0009,275624.9999,1
518475.0009,292874.9999,1
518475.0009,296724.9999,1
518475.0009,296774.9999,1
518475.0009,297724.9999,1
518475.0009,297774.9999,1
518475.0009,297924.9999,1
518475.0009,300074.9999,1
518475.0009,300674.9999,1
518475.0009,300774.9999,1
518475.0009,300924.9999,1
518475.0009,302974.9999,1
518525.0009,258174.9999,1
518525.0009,259724.9999,1
518525.0009,260474.9999,1
518525.0009,262974.9999,1
518525.0009,263024.9999,1
518525.0009,292624.9999,1
518525.0009,295224.9999,1
518525.0009,296824.9999,1
518525.0009,297374.9999,1
518525.0009,298624.9999,1
518525.0009,299824.9999,1
518525.0009,299874.9999,1
518525.0009,300074.9999,1
518525.0009,300274.9999,1
518525.0009,300374.9999,1
518525.0009,300924.9999,1
518525.0009,301774.9999,1
518525.0009,301924.9999,1
518525.0009,302224.9999,1
518525.0009,303474.9999,1
518575.0009,259624.9999,1
518575.0009,259674.9999,1
518575.0009,260324.9999,1
518575.0009,260524.9999,1
518575.0009,263474.9999,1
518575.0009,263624.9999,1
518575.0009,275774.9999,1
518575.0009,278274.9999,1
518575.0009,292574.9999,1
518575.0009,295474.9999,1
518575.0009,297774.9999,1
518575.0009,299424.9999,1
518575.0009,299674.9999,1
518575.0009,300374.9999,1
518575.0009,300974.9999,1
518575.0009,301024.9999,1
518575.0009,301874.9999,1
518575.0009,303024.9999,1
518575.0009,305874.9999,1
518625.0009,261924.9999,1
518625.0009,278074.9999,1
518625.0009,292674.9999,1
518625.0009,296874.9999,1
518625.0009,296924.9999,1
518625.0009,297224.9999,1
518625.0009,297824.9999,1
518625.0009,299924.9999,1
518625.0009,300274.9999,1
518625.0009,300374.9999,1
518625.0009,301074.9999,1
518625.0009,301574.9999,1
518625.0009,301874.9999,1
518625.0009,302374.9999,1
518675.0009,260324.9999,1
518675.0009,262774.9999,1
518675.0009,264674.9999,1
518675.0009,264724.9999,1
518675.0009,264774.9999,1
518675.0009,277574.9999,1
518675.0009,278024.9999,1
518675.0009,292124.9999,1
518675.0009,292174.9999,1
518675.0009,297824.9999,1
518675.0009,299724.9999,1
518675.0009,299774.9999,1
518675.0009,299874.9999,1
518675.0009,300524.9999,1
518675.0009,300724.9999,1
518675.0009,301624.9999,1
518675.0009,301674.9999,1
518675.0009,301874.9999,1
518675.0009,301974.9999,1
518675.0009,303074.9999,1
518675.0009,303324.9999,1
518725.0009,259074.9999,1
518725.0009,259124.9999,1
518725.0009,260274.9999,1
518725.0009,260874.9999,1
518725.0009,264324.9999,1
518725.0009,265024.9999,1
518725.0009,292674.9999,1
518725.0009,297324.9999,1
518725.0009,297874.9999,1
518725.0009,299024.9999,1
518725.0009,299474.9999,1
518725.0009,299574.9999,1
518725.0009,300224.9999,1
518725.0009,300324.9999,1
518725.0009,300674.9999,1
518725.0009,301024.9999,1
518725.0009,301874.9999,1
518725.0009,301974.9999,1
518775.0009,258724.9999,1
518775.0009,259374.9999,1
518775.0009,260974.9999,1
518775.0009,264474.9999,1
518775.0009,265174.9999,1
518775.0009,277524.9999,1
518775.0009,295924.9999,1
518775.0009,297074.9999,1
518775.0009,298824.9999,1
518775.0009,299024.9999,1
518775.0009,299474.9999,1
518775.0009,299824.9999,1
518775.0009,300224.9999,1
518775.0009,300674.9999,1
518775.0009,302074.9999,1
518825.0009,258924.9999,1
518825.0009,277174.9999,1
518825.0009,292574.9999,1
518825.0009,296324.9999,1
518825.0009,296474.9999,1
518825.0009,296674.9999,1
518825.0009,297574.9999,1
518825.0009,297874.9999,1
518825.0009,298924.9999,1
518825.0009,299074.9999,1
518825.0009,299524.9999,1
518825.0009,299674.9999,1
518825.0009,301224.9999,1
518825.0009,302024.9999,1
518825.0009,302374.9999,1
518825.0009,302524.9999,1
518825.0009,302924.9999,1
518825.0009,303274.9999,1
518875.0009,258874.9999,1
518875.0009,259774.9999,1
518875.0009,260074.9999,1
518875.0009,260124.9999,1
518875.0009,260424.9999,1
518875.0009,265424.9999,1
518875.0009,265474.9999,1
518875.0009,266324.9999,1
518875.0009,296324.9999,1
518875.0009,296374.9999,1
518875.0009,299074.9999,1
518875.0009,299674.9999,1
518875.0009,300174.9999,1
518875.0009,300374.9999,1
518875.0009,300624.9999,1
518875.0009,300824.9999,1
518875.0009,300874.9999,1
518875.0009,301224.9999,1
518875.0009,302074.9999,1
518875.0009,302124.9999,1
518875.0009,302474.9999,1
518875.0009,302874.9999,1
518875.0009,303124.9999,1
518925.0009,259324.9999,1
518925.0009,260124.9999,1
518925.0009,262474.9999,1
518925.0009,265674.9999,1
518925.0009,265974.9999,1
518925.0009,274974.9999,1
518925.0009,275024.9999,1
518925.0009,275524.9999,1
518925.0009,276974.9999,1
518925.0009,292224.9999,1
518925.0009,296924.9999,1
518925.0009,297224.9999,1
518925.0009,297274.9999,1
518925.0009,298724.9999,1
518925.0009,299674.9999,1
518925.0009,300174.9999,1
518925.0009,300274.9999,1
518925.0009,300824.9999,1
518975.0009,259424.9999,1
518975.0009,260524.9999,1
518975.0009,261324.9999,1
518975.0009,266674.9999,1
518975.0009,266924.9999,1
518975.0009,267124.9999,1
518975.0009,267174.9999,1
518975.0009,267374.9999,1
518975.0009,271974.9999,1
518975.0009,274874.9999,1
518975.0009,292824.9999,1
518975.0009,292874.9999,1
518975.0009,298474.9999,1
518975.0009,299974.9999,1
518975.0009,300024.9999,1
518975.0009,302474.9999,1
518975.0009,303024.9999,1
519025.0009,259124.9999,1
519025.0009,260324.9999,1
519025.0009,267574.9999,1
519025.0009,275874.9999,1
519025.0009,276074.9999,1
519025.0009,296824.9999,1
519025.0009,296974.9999,1
519025.0009,298324.9999,1
519025.0009,298424.9999,1
519025.0009,298574.9999,1
519025.0009,298674.9999,1
519025.0009,298924.9999,1
519025.0009,298974.9999,1
519025.0009,299174.9999,1
519025.0009,299524.9999,1
519025.0009,299974.9999,1
519025.0009,300174.9999,1
519025.0009,300774.9999,1
519025.0009,300824.9999,1
519025.0009,302774.9999,1
519025.0009,303324.9999,1
519075.0009,271974.9999,1
519075.0009,290324.9999,1
519075.0009,292924.9999,1
519075.0009,297424.9999,1
519075.0009,297474.9999,1
519075.0009,297924.9999,1
519075.0009,299524.9999,1
519075.0009,299774.9999,1
519075.0009,299824.9999,1
519075.0009,299874.9999,1
519075.0009,301274.9999,1
519075.0009,302124.9999,1
519075.0009,302374.9999,1
519125.0009,259574.9999,1
519125.0009,260324.9999,1
519125.0009,274174.9999,1
519125.0009,274324.9999,1
519125.0009,274474.9999,1
519125.0009,292824.9999,1
519125.0009,297524.9999,1
519125.0009,297674.9999,1
519125.0009,297924.9999,1
519125.0009,298524.9999,1
519125.0009,299074.9999,1
519125.0009,299224.9999,1
519125.0009,299474.9999,1
519125.0009,299874.9999,1
519125.0009,300024.9999,1
519125.0009,300124.9999,1
519125.0009,301074.9999,1
519125.0009,301174.9999,1
519125.0009,302074.9999,1
519125.0009,303274.9999,1
519175.0009,259624.9999,1
519175.0009,271974.9999,1
519175.0009,273474.9999,1
519175.0009,273524.9999,1
519175.0009,273624.9999,1
519175.0009,273724.9999,1
519175.0009,295924.9999,1
519175.0009,297024.9999,1
519175.0009,298374.9999,1
519175.0009,298624.9999,1
519175.0009,298974.9999,1
519175.0009,299024.9999,1
519175.0009,299124.9999,1
519175.0009,299574.9999,1
519175.0009,300124.9999,1
519225.0009,258274.9999,1
519225.0009,259724.9999,1
519225.0009,272924.9999,1
519225.0009,273024.9999,1
519225.0009,276874.9999,1
519225.0009,293074.9999,1
519225.0009,297874.9999,1
519225.0009,298624.9999,1
519225.0009,298874.9999,1
519225.0009,299174.9999,1
519225.0009,299574.9999,1
519225.0009,300224.9999,1
519225.0009,300724.9999,1
519225.0009,300924.9999,1
519225.0009,301124.9999,1
519225.0009,301174.9999,1
519225.0009,301824.9999,1
519225.0009,302824.9999,1
519275.0009,297224.9999,1
519275.0009,297574.9999,1
519275.0009,298074.9999,1
519275.0009,298374.9999,1
519275.0009,299224.9999,1
519275.0009,299624.9999,1
519275.0009,300824.9999,1
519275.0009,301274.9999,1
519275.0009,306474.9999,1
519325.0009,259824.9999,1
519325.0009,260424.9999,1
519325.0009,260474.9999,1
519325.0009,261474.9999,1
519325.0009,271924.9999,1
519325.0009,272024.9999,1
519325.0009,272274.9999,1
519325.0009,272424.9999,1
519325.0009,276724.9999,1
519325.0009,289824.9999,1
519325.0009,296974.9999,1
519325.0009,297174.9999,1
519325.0009,298224.9999,1
519325.0009,298324.9999,1
519325.0009,298924.9999,1
519325.0009,298974.9999,1
519325.0009,299024.9999,1
519325.0009,299324.9999,1
519325.0009,299374.9999,1
519325.0009,300624.9999,1
519325.0009,301124.9999,1
519325.0009,301474.9999,1
519325.0009,302324.9999,1
519325.0009,302724.9999,1
519375.0009,260674.9999,1
519375.0009,260724.9999,1
519375.0009,289824.9999,1
519375.0009,297224.9999,1
519375.0009,298274.9999,1
519375.0009,298424.9999,1
519375.0009,298824.9999,1
519375.0009,298924.9999,1
519375.0009,298974.9999,1
519375.0009,299024.9999,1
519375.0009,299274.9999,1
519375.0009,301224.9999,1
519375.0009,302124.9999,1
519425.0009,260024.9999,1
519425.0009,260324.9999,1
519425.0009,261874.9999,1
519425.0009,268274.9999,1
519425.0009,271774.9999,1
519425.0009,271974.9999,1
519425.0009,276674.9999,1
519425.0009,288374.9999,1
519425.0009,293324.9999,1
519425.0009,295924.9999,1
519425.0009,296974.9999,1
519425.0009,297224.9999,1
519425.0009,300074.9999,1
519425.0009,300124.9999,1
519425.0009,301074.9999,1
519425.0009,301124.9999,1
519425.0009,301324.9999,1
519425.0009,302324.9999,1
519475.0009,268274.9999,1
519475.0009,271974.9999,1
519475.0009,293374.9999,1
519475.0009,296974.9999,1
519475.0009,297024.9999,1
519475.0009,298424.9999,1
519475.0009,298874.9999,1
519475.0009,299274.9999,1
519475.0009,299424.9999,1
519475.0009,299724.9999,1
519475.0009,300024.9999,1
519475.0009,300674.9999,1
519475.0009,301524.9999,1
519475.0009,302574.9999,1
519525.0009,260274.9999,1
519525.0009,260324.9999,1
519525.0009,261424.9999,1
519525.0009,276424.9999,1
519525.0009,293524.9999,1
519525.0009,295524.9999,1
519525.0009,297424.9999,1
519525.0009,298974.9999,1
519525.0009,299874.9999,1
519525.0009,301574.9999,1
519525.0009,301624.9999,1
519525.0009,302424.9999,1
519575.0009,267674.9999,1
519575.0009,271124.9999,1
519575.0009,271924.9999,1
519575.0009,276474.9999,1
519575.0009,279024.9999,1
519575.0009,293574.9999,1
519575.0009,295974.9999,1
519575.0009,296874.9999,1
519575.0009,296974.9999,1
519575.0009,298474.9999,1
519575.0009,298624.9999,1
519575.0009,298724.9999,1
519575.0009,299074.9999,1
519575.0009,299274.9999,1
519575.0009,299674.9999,1
519575.0009,299824.9999,1
519575.0009,300774.9999,1
519575.0009,301824.9999,1
519575.0009,302574.9999,1
519625.0009,260274.9999,1
519625.0009,267624.9999,1
519625.0009,267724.9999,1
519625.0009,288024.9999,1
519625.0009,293274.9999,1
519625.0009,293774.9999,1
519625.0009,295424.9999,1
519625.0009,295774.9999,1
519625.0009,298874.9999,1
519625.0009,298924.9999,1
519625.0009,301424.9999,1
519625.0009,301724.9999,1
519625.0009,302274.9999,1
519675.0009,260274.9999,1
519675.0009,261074.9999,1
519675.0009,268824.9999,1
519675.0009,293924.9999,1
519675.0009,295524.9999,1
519675.0009,295724.9999,1
519675.0009,295924.9999,1
519675.0009,295974.9999,1
519675.0009,297824.9999,1
519675.0009,300124.9999,1
519675.0009,300974.9999,1
519675.0009,301474.9999,1
519675.0009,302124.9999,1
519675.0009,302224.9999,1
519675.0009,302524.9999,1
519725.0009,258674.9999,1
519725.0009,268774.9999,1
519725.0009,287774.9999,1
519725.0009,288024.9999,1
519725.0009,295974.9999,1
519725.0009,296974.9999,1
519725.0009,299574.9999,1
519725.0009,299624.9999,1
519725.0009,300274.9999,1
519725.0009,300924.9999,1
519725.0009,302474.9999,1
519775.0009,258724.9999,1
519775.0009,296074.9999,1
519775.0009,297174.9999,1
519775.0009,298974.9999,1
519775.0009,299424.9999,1
519775.0009,299474.9999,1
519775.0009,300074.9999,1
519775.0009,300974.9999,1
519775.0009,301024.9999,1
519775.0009,302274.9999,1
519775.0009,302474.9999,1
519825.0009,258824.9999,1
519825.0009,260274.9999,1
519825.0009,269274.9999,1
519825.0009,269774.9999,1
519825.0009,297824.9999,1
519825.0009,299124.9999,1
519825.0009,299424.9999,1
519825.0009,299624.9999,1
519825.0009,299874.9999,1
519825.0009,299924.9999,1
519825.0009,301024.9999,1
519825.0009,301824.9999,1
519825.0009,301874.9999,1
519875.0009,258874.9999,1
519875.0009,260524.9999,1
519875.0009,261074.9999,1
519875.0009,269474.9999,1
519875.0009,276074.9999,1
519875.0009,276224.9999,1
519875.0009,281324.9999,1
519875.0009,296024.9999,1
519875.0009,296074.9999,1
519875.0009,297024.9999,1
519875.0009,297874.9999,1
519875.0009,297974.9999,1
519875.0009,299124.9999,1
519875.0009,299574.9999,1
519875.0009,301074.9999,1
519875.0009,302174.9999,1
519875.0009,302424.9999,1
519925.0009,258924.9999,1
519925.0009,260274.9999,1
519925.0009,275924.9999,1
519925.0009,275974.9999,1
519925.0009,294274.9999,1
519925.0009,296074.9999,1
519925.0009,299224.9999,1
519925.0009,299474.9999,1
